id,name,type,categ_id,default_code,barcode,list_price,standard_price,weight,description,image_1920,Extra Product Media/Image,Extra Product Media/Name
ebe09aa6,2.5″ Exhaust Decat Downpipe – BMW 1 3 Series  F20 / F21 / F22 / F30 N13 1.6T 114i – 120i / 316i – 318i,GOODS,Exhaust,,,169.99,0.00,0.01,Manufactured from highest quality T304 grade stainless steel Mandrel bent and fully TIG welded for strength and durability Free flowing catalyst replacement to get the most from the N13 engine Noticeably improves throttle response,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/EXDC064-01.1.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/EXDC064-01.1.jpg,Main Image
ebe09aa6,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/EXDC064-02.jpg,Gallery Image 1
ebe09aa6,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/EXDC064-03.jpg,Gallery Image 2
51510270,3″ Exhaust Decat Pipe – Ford Focus MK3 ST ST250 2.0 12+,GOODS,Exhaust,,,119.99,0.00,0.01,Manufactured from highest quality T304 grade stainless steel Mandrel bent and fully TIG welded for strength and durability Free flowing to get the most from the powerful 2.0L turbo 4 cylinder Built in flexi joint to help reduce strain on your exhaust,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/zz03921-01.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/zz03921-01.jpg,Main Image
51510270,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/zz03921-02.jpg,Gallery Image 1
51510270,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/zz03921-03.jpg,Gallery Image 2
78891d03,3″ DPF Back Exhaust System – BMW 5 Series E60 530D 3.0TD 03-10,GOODS,Exhaust,,,329.99,0.00,0.01,"Gravity Exhaust Systems are designed and manufactured to enhance the sound, appearance and most importantly, the performance of your vehicle. All systems are designed in house using the OEM mounting points to ensure smooth fitment every time. 3"" Bore Throughout with Twin 3"" Tailpipes A free flowing exhaust is a great way to get the best out of the 6 cylinder Diesel engine Fits from the DPF back Manufactured from Mandrel bent T304 grade stainless steel Engineered to improve throttle response and increased power and torque across the entire RPM range",https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ03762-01-wpp1652805019499.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ03762-01-wpp1652805019499.jpg,Main Image
78891d03,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ03762-02.jpg,Gallery Image 1
78891d03,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ03762-03.jpg,Gallery Image 2
e48b26e6,2.5″ Exhaust Decat Downpipe – BMW 3 Series E46 330d M57 99-05,GOODS,Exhaust,,,124.99,0.00,0.01,"Manufactured from highest quality T304 grade stainless steel, mandrel bent and fully TIG welded for strength and durability. CNC machined flanges for strong solid support and an accurate fit, designed to improve power and torque across the entire RPM range. Noticeably improves the throttle response of your BMW 3-Series. One of the most cost effective ways of releasing power from your 330D M57 Engine.     2.5"" Exhaust Decat Downpipe compatible with BMW 3 Series E46 330d M57 99-05, made from T304 Stainless Steel, is a free flowing part which improves throttle response. Our 2.5"" Exhaust Decat Downpipe is a great modification to achieve extra power and torque across the RPM range.",https://www.gravityperformance.co.uk/wp-content/uploads/2022/03/ZZ02586-01-wpp1652860191901.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/03/ZZ02586-01-wpp1652860191901.jpg,Main Image
e48b26e6,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/03/ZZ02586-03.jpg,Gallery Image 1
e48b26e6,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/03/ZZ02586-04.jpg,Gallery Image 2
a3b40c4d,3″ Catback Exhaust System – Volkswagen Golf GTI TSI MK5 04-09,GOODS,Exhaust,,,374.99,0.00,0.01,"3"" Bore Throughout with twin 3"" tailpipes A free flowing exhaust is a great way to get the best out of the VW 2.0T Engine. Manufactured from Mandrel bent T304 grade stainless steel 3"" Polished tailpipes designed to fit the OEM rear valance Engineered to improve throttle response and increased power and torque across the entire RPM range",https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/EXES0129-01A-wpp1652803681390.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/EXES0129-01A-wpp1652803681390.jpg,Main Image
a3b40c4d,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/EXES0129-02.jpg,Gallery Image 1
a3b40c4d,,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/EXES0129-03.jpg,Gallery Image 2
2675e339,3″ Exhaust Decat Downpipe – Volkswagen Golf MK6 GTI 2.0 08-14,GOODS,Exhaust,,,139.99,0.00,0.01,"Gravity Performance decats are made to completely replace the stock catalytic converter eliminating all restrictions. Our Performance decats improve throttle response and allow for improved exhaust flow increasing power and torque. Manufactured from high quality T304 grade stainless steel Free flowing catalyst replacement to get the most from the 2.0 TFSI 2 piece v-band clamp fitting for a better seal compared to flange & gasket as well as an easier installation Built in flexi joint helps reduce exhaust strain     3"" Exhaust Decat Downpipe compatible with VW Golf MK6 GTI 2.0T 2008-2014 models produces superior throttle response compared to the OEM downpipe due to its free flowing design. Add noticeable power and torque gains to your Golf with our 3"" Exhaust Decat Downpipe that replaces the OEM cat with a less restrictive part.",https://www.gravityperformance.co.uk/wp-content/uploads/2022/06/ZZ00205A3.jpg,https://www.gravityperformance.co.uk/wp-content/uploads/2022/06/ZZ00205A3.jpg,Main Image
