id,name,type,categ_id,default_code,barcode,list_price,standard_price,weight,description,image,Extra Product Media/Name
5046,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ00538-05.jpg,Gallery Image 2
5047,Gloss Black Rear Roof Spoiler Wing – Mercedes Benz A Class Coupe W176 13-18,GOODS,Body Styling,,,69.99,0,0.01,"Add style and aerodynamic performance with a Gravity Performance rear spoiler. Transform the look and profile of your car, with streamlined designs that greatly improve your car's overall aesthetics. Adds an aggressive look to your A Class, whilst improving aerodynamics & downforce Rivet-nut gun & rivets required (not included) Finished in gloss black ready to be fitted Designed to offer perfect fitment with no modifications required Crafted from high-quality OEM-grade materials",https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOSP133-01fitted.jpg,Main Image
5048,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOSP133-02.jpg,Gallery Image 1
5049,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOSP133-06.jpg,Gallery Image 2
5050,Rear Grooved Drilled 264mm Brake Discs – Vauxhall Opel Corsa D CDTI 1.6 VXR T,GOODS,Brake Discs,,,44.99,0,0.01,Features:,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDOPEL001-01.jpg,Main Image
5051,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDOPEL001-GRAV-WEBSITE.jpg,Gallery Image 1
5052,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDOPEL001-01-1.jpg,Gallery Image 2
5053,M4 Style Rear Spoiler Gloss Black – BMW 4 Series G22 G82 2020+,GOODS,Body Styling,,,79.99,0,0.01,"Add style and aerodynamic performance with a Gravity Performance rear spoiler. Transform the look and profile of your car, with streamlined designs that greatly improve your car's appearance & can provide an increase in aerodynamic efficiency.   Quick and easy to fit to your vehicle Finished in gloss black ready to be fitted Crafted from high-quality OEM-grade materials Designed to offer perfect fitment with no modifications required Adds an aggressive look to your 4 Series, whilst improving aerodynamics & downforce",https://www.gravityperformance.co.uk/wp-content/uploads/2025/08/HOSP205-01.5.jpg,Main Image
5054,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/08/HOSP205-01.jpg,Gallery Image 1
5055,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/08/HOSP205-02.jpg,Gallery Image 2
5056,RS3 Style Front Honeycomb Badgeless Grille Black – Audi A3 8V 13-16,GOODS,Body Styling,,,109.99,0,0.01,"With a simple installation process & guaranteed perfect fitment, Gravity Performance grilles are the most cost-effective & straightforward way to instantly enhance the appearance of your vehicle. Supplied in a gloss black finish ready for fitting Easy to fit, direct replacement for the original grille Distinctive styling to help your car stand out from the crowd Suitable for PDC sensors and features a removable reg holder Made from lightweight and durable OEM-grade ABS",https://www.gravityperformance.co.uk/wp-content/uploads/2025/07/GUGR008-01.5.jpg,Main Image
5057,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/07/GUGR008-01.jpg,Gallery Image 1
5058,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/07/GUGR008-08.jpg,Gallery Image 2
5059,Front Drilled Grooved 308mm Brake Discs – Ford Puma MK2 St 1.5 Ecoboost 18+,GOODS,Brake Discs,,,79.99,0,0.01,Features:,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDFORD013-01-3.jpg,Main Image
5060,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/Gravity-Website-31.jpg,Gallery Image 1
5061,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDFORD013-03.jpg,Gallery Image 2
5062,Rear Drilled Grooved 325mm Brake Discs – Range Rover Sport L494 2.0 3.0 13-17,GOODS,Brake Discs,,,44.99,0,0.01,Features:,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDLAND018-01.jpg,Main Image
5063,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDLAND018-02.jpg,Gallery Image 1
5064,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDLAND018-08.jpg,Gallery Image 2
5065,Rear Drilled Grooved Brake Discs 271mm – Ford Focus MK3 1.6 2.0 TDCI ST 10-18,GOODS,Brake Discs,,,59.99,0,0.01,Specifications:,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDFORD001-01-copy-1.jpg,Main Image
5066,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDFORD001-gravity-website.jpg,Gallery Image 1
5067,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDFORD001-04-1.jpg,Gallery Image 2
5068,VW Polo MK5 2011-2018 Gloss Black Oettinger Style Rear Spoiler,GOODS,Body Styling,,,64.99,0,0.01,"Add style and aerodynamic performance with an our rear spoiler. Transform the look and profile of your car, with streamlined designs that greatly improve your car's overall aesthetics. Adds an aggressive look to your Polo, whilst improving aerodynamics & downforce Easy installation in minutes with a bonding agent (not included) Finished in gloss black ready to be fitted Designed to offer perfect fitment with no modifications required Crafted from high-quality OEM-grade materials",https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOSP017-02.jpg,Main Image
5069,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOSP017-01.jpg,Gallery Image 1
5070,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOSP017-04.jpg,Gallery Image 2
5071,Gloss Black Front Lip Splitter (1 Piece) – BMW 4 Series F32 F36 13-20,GOODS,Body Styling,,,74.99,0,0.01,Gravity Performance front splitters give your car enhanced aerodynamics and styling cues. Our Gravity Performance front lips are designed to fit directly onto your OEM front bumper. Manufactured from high-quality ABS automotive grade plastic Designed to improve your 4 series's aerodynamics Supplied with 3M tape for easy installation Finished in gloss black ready to be fitted Directly fits onto your OEM bumper,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/SHFL016-01fitted.jpg,Main Image
5072,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/SHFL016-05.jpg,Gallery Image 1
5073,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/SHFL016-01.jpg,Gallery Image 2
5074,Silicone Radiator Hoses – BMW 3 Series E36 320i 323i 325i 328i 90-00,GOODS,Cooling,,,29.99,0,0.01,Gravity Performance radiator hose pipes are performance focused to provide a high-quality replacement for the OEM part whilst accommodating higher boost,https://www.gravityperformance.co.uk/wp-content/uploads/2025/07/GPRH002-01.jpg,Main Image
5075,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/07/GPRH002-02.jpg,Gallery Image 1
5076,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/07/GPRH002-03.jpg,Gallery Image 2
5077,RS6 Style Front Honeycomb Grille Gloss Black – Audi A6 C7.5 16-18,GOODS,Body Styling,,,149.99,0,0.01,"With a simple installation process & guaranteed perfect fitment, Gravity Performance grilles are the most cost-effective & straightforward way to instantly enhance the appearance of your vehicle. Distinctive styling to help your car stand out from the crowd Suitable for PDC sensors and features a removable reg holder Made from lightweight and durable OEM-grade ABS Supplied in a gloss black finish ready for fitting Easy to fit, direct replacement for the original grille",https://www.gravityperformance.co.uk/wp-content/uploads/2025/07/GUGR010-01.5-2.jpg,Main Image
5078,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/07/GUGR010-01-2.jpg,Gallery Image 1
5079,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/07/GUGR010-06-2.jpg,Gallery Image 2
5080,Gloss Black Rear Spoiler Lip – Range Rover Vogue L460 2023+,GOODS,Body Styling,,,144.99,0,0.01,Gravity Performance spoilers improve your car's aerodynamics creating extra downforce. Our Gravity Performance spoilers add a sporty look to your car and enhance the rear end styling. Improves your Vogue's aerodynamics and reduces drag Adds a more aggressive look to your Vogue Supplied with 3M tape for easy installation Finished in gloss black ready to be fitted Crafted from high quality ABS plastic,https://www.gravityperformance.co.uk/wp-content/uploads/2025/02/HOSP196-01-copy.jpg,Main Image
5081,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/02/HOSP196-01.jpg,Gallery Image 1
5082,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/02/HOSP196-04.jpg,Gallery Image 2
5083,Rear Roof Wing Spoiler Gloss Black – BMW X4 G02 2018+,GOODS,Body Styling,,,74.99,0,0.01,"Add style and aerodynamic performance with a Gravity Performance rear spoiler. Transform the look and profile of your BMW, with streamlined designs that greatly improve your car’s appearance & can provide an increase in aerodynamic efficiency. Adds an aggressive look to your X4, whilst improving aerodynamics & downforce Designed to offer perfect fitment with no modifications required Crafted from high-quality OEM-grade materials Supplied with 3M tape for easy installation Finished in gloss black ready to be fitted",https://www.gravityperformance.co.uk/wp-content/uploads/2025/06/BASP013-01.5.jpg,Main Image
5084,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/06/BASP013-02.jpg,Gallery Image 1
5085,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/06/BASP013-03.jpg,Gallery Image 2
5086,SIlicone Radiator Hoses – BMW Mini Cooper S R52 / R53 01-06,GOODS,Cooling,,,49.99,0,0.01,High quality silicone rubber construction for increased durability and flexibility Designed to withstand temperature ranges -50°C to 220°C 5mm wall thickness reinforced with 3 polyester / nomex mesh layers to withstand higher pressures than the original rubber hose Direct replacement for the standard hoses Perfect visual and reliability upgrade for the Cooper S,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ03435-01-wpp1652802192840.jpg,Main Image
5087,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ03435-02.jpg,Gallery Image 1
5088,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ03435-03.jpg,Gallery Image 2
5089,M Style Wing Mirror Covers Gloss Black – BMW 3 Series F30 F31 F34 12-19,GOODS,Body Styling,,,16.99,0,0.01,"Gravity Performance wing mirror covers are the perfect accessory, adding a sporty look to your vehicle whilst ensuring durability and weather resistance.   Quick and simple installation Made from lightweight and durable OEM-grade ABS Gloss black finish to accent your BMW's paintwork Sleek design adds to the overall look of your vehicle Securely fits as a direct replacement for the stock mirror covers",https://www.gravityperformance.co.uk/wp-content/uploads/2025/06/50-50-3-series.jpg,Main Image
5090,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/06/GUWM001-05.jpg,Gallery Image 1
5091,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/06/GUWM001-07.jpg,Gallery Image 2
5092,Front Drilled Grooved 270mm Brake Discs – Mazda MX-5 MK2 MK2.5 NB 1.6 1.8 98-05,GOODS,Brake Discs,,,74.99,0,0.01,Specifications:,https://www.gravityperformance.co.uk/wp-content/uploads/2023/02/BDMAZD009-01.jpg,Main Image
5093,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2023/02/Gravity-Website-15.jpg,Gallery Image 1
5094,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2023/02/BDMAZD009-02.jpg,Gallery Image 2
5095,Rear Drilled Grooved 292mm Brake Discs – Nissan Qashqai J10 2.0 DCI AWD 07-13,GOODS,Brake Discs,,,69.99,0,0.01,Features:,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDRENA006-01-copy.jpg,Main Image
5096,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/Gravity-Website-62.jpg,Gallery Image 1
5097,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDRENA006-08-2.jpg,Gallery Image 2
5098,40mm High Flow Radiator – Fiat Punto MK1 176 1.4 GT Turbo 93-99,GOODS,Cooling,,,159.99,0,0.01,"Twin channel aluminium core will achieve 30% more cooling capability than the standard radiator. Oversized radiators optimise heat dissipation, resulting in consistent lower temps More water volume within a channel means greater cooling efficiency Polished alloy and TIG welded for strength and long lasting durability Designed to be a direct replacement for ease of fitment",https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02565-01-wpp1652864083835.jpg,Main Image
5099,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02565-04.jpg,Gallery Image 1
5100,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02565-05.jpg,Gallery Image 2
5101,Rear Grooved Drilled 288mm Brake Discs – Audi A4 B7 Avant 2.7TDI 3.0TDI 3.2Fsi,GOODS,Brake Discs,,,49.99,0,0.01,Specifications:,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDAUDI005-01.jpg,Main Image
5102,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/GRAVITY-WEBSITE-1.jpg,Gallery Image 1
5103,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDAUDI005-08.jpg,Gallery Image 2
5104,Front Drilled Grooved 280mm Brake Discs – Hyundai Tucson 2.0 2.7 Crdi 04-10,GOODS,Brake Discs,,,54.99,0,0.01,Specifications:,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDHYUN002-01-3.jpg,Main Image
5105,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/Gravity-Website-36.jpg,Gallery Image 1
5106,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDHYUN002-03.jpg,Gallery Image 2
5107,Front Drilled Grooved 345mm Brake Discs – Audi S5 Sportback Cabriolet Coupe,GOODS,Brake Discs,,,104.99,0,0.01,Features:,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDAUDI018-01-3.jpg,Main Image
5108,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDAUDI018-gravity.jpg,Gallery Image 1
5109,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDAUDI018-02.jpg,Gallery Image 2
5110,Front Drilled Grooved 262mm Brake Discs – Honda Civic EG EH 1.6 I 16V Vtec,GOODS,Brake Discs,,,54.99,0,0.01,Specifications:,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDHOND007-01-3.jpg,Main Image
5111,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/Gravity-Website-33.jpg,Gallery Image 1
5112,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDHOND007-02-2.jpg,Gallery Image 2
5113,Front Drilled Grooved 314mm Brake Discs – Audi A4 B8 B9 & A5 8T 07+,GOODS,Brake Discs,,,74.99,0,0.01,Specifications:,https://www.gravityperformance.co.uk/wp-content/uploads/2023/02/BDAUDI013-01.jpg,Main Image
5114,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2023/02/BDAUDI013-01-1.jpg,Gallery Image 1
5115,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2023/02/BDAUDI013-02.jpg,Gallery Image 2
5116,Front Lower Suspension Extra Lock Arm Kit – BMW 3 Series E36 90-00,GOODS,Suspension,,,559.99,0,0.01,"Gravity Performance suspension arms are fully adjustable, allowing greater geometric adjustment than the OEM arm, to allow the perfect set up for track or road use. Adjustable suspension control arm kit designed to directly replace the standard units Widen the track by approximately 11cm Up to 70°+ of steering lock depending on wheel + tire combination 40% faster steering ratio SIgnificantly improves suspension geometry in drift/motorsport applications",https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/wdsa016-01.5-wpp1652864716301.jpg,Main Image
5117,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/wdsa016-07-1.jpg,Gallery Image 1
5118,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/wdsa016-02.jpg,Gallery Image 2
5119,Gloss Black M Style Front Lip Splitter – BMW 5 Series G30 17-20,GOODS,Body Styling,,,59.99,0,0.01,Gravity Performance front splitters give your car enhanced aerodynamics and styling cues. Our Gravity Performance front lips are designed to fit directly onto your OEM front bumper. Manufactured from high-quality ABS automotive grade plastic Designed to improve your G30 5 series's aerodynamics Supplied with 3M tape for easy installation Finished in gloss black ready to be fitted Directly fits onto your OEM bumper,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/SHFL018-01fitted.jpg,Main Image
5120,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/SHFL018-02.jpg,Gallery Image 1
5121,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/SHFL018-05.jpg,Gallery Image 2
5122,Front Drilled Grooved 239mm Brake Discs – Volkswagen VW Golf MK1 MK2 MK3 1974+,GOODS,Brake Discs,,,64.99,0,0.01,Specifications:,https://www.gravityperformance.co.uk/wp-content/uploads/2023/02/BDAUDI002-01.jpg,Main Image
5123,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2023/02/GRAVITY-WEBSITE-24.jpg,Gallery Image 1
5124,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2023/02/BDAUDI002-04.jpg,Gallery Image 2
5125,Blade Style Rear Window Side Wings Gloss Black – VW Golf MK8 2020+,GOODS,Body Styling,,,39.99,0,0.01,Gravity Performance spoilers improve your car’s aerodynamics creating extra downforce. Our Gravity Performance spoilers add a sporty look to your car and enhance the rear end styling.   Crafted from high quality ABS plastic Adds a more aggressive look to your VW Finished in gloss black ready to be fitted Supplied with 3M tape for easy installation Improves your Golf’s aerodynamics and reduces drag,https://www.gravityperformance.co.uk/wp-content/uploads/2025/08/HOSP016-01.5.jpg.jpg,Main Image
5126,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/08/HOSP016-01.jpg,Gallery Image 1
5127,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/08/HOSP016-07.jpg,Gallery Image 2
5128,Front Drilled Grooved 256mm Brake Discs – Volkswagen Polo Corrado Caddy 88+,GOODS,Brake Discs,,,59.99,0,0.01,Specifications:,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDVOLK003-01.jpg,Main Image
5129,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/Gravity-Website-69.jpg,Gallery Image 1
5130,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDVOLK003-02.jpg,Gallery Image 2
5131,40mm High Flow Radiator – Subaru Impreza Newage Bugeye WRX STI GDA 01-03,GOODS,Cooling,,,154.99,0,0.01,"Black coating designed to optimise heat dissipation, resulting in consistent lower temps Keeps engine temperatures down; ideal for track use More water volume within a channel means greater cooling efficiency Polished alloy and fully TIG welded for strength and long lasting durability Designed to be a direct replacement for ease of fitment",https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ02572-01-wpp1652859800580.jpg,Main Image
5132,Front Mount Intercooler Core – Cupra Leon 245 300 2.0 TSI KL 2020+,GOODS,Cooling,,,394.99,0,0.01,"Gravity Performance front mount intercoolers are a perfect addition to your vehicle, offering greater cooling efficiency with their high flow end tanks and bar-and-plate cores. Manufactured from lightweight and durable aluminium, our intercoolers offer maximum performance without adding unnecessary weight to your build. Manufactured from high strength, lightweight aluminium Durable bar-and-plate core for superior durability and performance Engineered to maximise cooling capacity whilst minimising pressure drops Performance intercooler core designed to be a direct replacement for the OEM core Capable of withstanding up to 3 Bar of boost, making it the perfect upgrade for modified Cupras",https://www.gravityperformance.co.uk/wp-content/uploads/2025/08/COIC098-04.jpg,Main Image
5133,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/08/COIC098-03.jpg,Gallery Image 1
5134,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/08/COIC098-02.jpg,Gallery Image 2
5135,Rear Drilled Grooved 240mm Brake Discs – Fiat 500 Abarth 500 595 695 2008+,GOODS,Brake Discs,,,49.99,0,0.01,Specifications:,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDFIAT001-01-copy-scaled.jpg,Main Image
5136,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDFIAT001-gravity-website.jpg,Gallery Image 1
5137,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDFIAT001-01.jpg,Gallery Image 2
5138,Rear M4 Style Roof Spoiler Lip Gloss Black – Audi A4 B8 09-12,GOODS,Body Styling,,,44.99,0,0.01,"Add style and aerodynamic performance with a Gravity Performance rear spoiler. Transform the look and profile of your car, with streamlined designs that greatly improve your car's overall aesthetics. Adds an aggressive look to your Audi, whilst improving aerodynamics & downforce Supplied with 3M tape for easy installation Finished in gloss black ready to be fitted Designed to offer perfect fitment with no modifications required Crafted from high-quality OEM-grade materials",https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOSP052-01fitted.jpg,Main Image
5139,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOSP052-02.jpg,Gallery Image 1
5140,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOSP052-07.jpg,Gallery Image 2
5141,Rear Diffuser Lip Gloss Black – Volkswagen Polo MK5 14-18,GOODS,Body Styling,,,69.99,0,0.01,Gravity Performance Rear Diffusers are specifically designed to improve your Volkswagen's aesthetics with distinctive styling. Our Rear Diffusers complement your Volkswagen's other styling elements and pair well with our range of splitters and side skirts. Designed to be a direct fit to your Polo with an included fitting kit for a hassle free installation. Manufactured from OEM grade materials for long lasting strength and durability. Adds to the overall styling of your Polo with bold aesthetics. Designed to accommodate the OEM exhaust tips. Finished in gloss black ready to be fitted.,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HORD014-01.jpg,Main Image
5142,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HORD014-03.jpg,Gallery Image 1
5143,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HORD014-07.jpg,Gallery Image 2
5144,SIde Mount Intercooler Kit – Toyota MR2 SW20 2.0 Turbo 90-95,GOODS,Cooling,,,234.99,0,0.01,Durable bar-and-plate core for superior durability and performance Manufactured from highest quality and strength aluminium to help reduce weight without compromising strength Great upgrade for a standard vehicle or a modified one running higher boost Comprehensive kit with all clamps and silicones necessary Increases cooling capabilities and therefore horsepower capabilities over the OEM setup,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ03876-01.1-wpp1652859118806.jpg,Main Image
5145,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ03876-02.jpg,Gallery Image 1
5146,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/ZZ03876-03.jpg,Gallery Image 2
5147,Front Drilled Grooved 320mm Brake Discs – Seat Exeo St 2.0 TFSI 2009-2013,GOODS,Brake Discs,,,84.99,0,0.01,Specifications:,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDAUDI019-01.jpg,Main Image
5148,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/Gravity-Website-7.jpg,Gallery Image 1
5149,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDAUDI019-02-1.jpg,Gallery Image 2
5150,Front Splitter Lip Gloss Black – BMW 4 Series M G22 G26 2021+,GOODS,Body Styling,,,64.99,0,0.01,"Gravity Performance front splitters are designed to provide a quick and easy upgrade, with seamless fitment onto the OEM bumper. Our splitters enhance the front end of your vehicle with a lower, more aggressive look whilst aiding downforce and handling characteristics. Improves both aesthetics and aerodynamics Direct and secure fitment onto the OEM bumper Finished in gloss black to complement your BMW’s paintwork Manufactured from high quality, automotive grade ABS plastic Supplied with all necessary fittings for a straightforward installation",https://www.gravityperformance.co.uk/wp-content/uploads/2025/06/BAFL012-01.5.jpg,Main Image
5151,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/06/BAFL012-01.jpg,Gallery Image 1
5152,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/06/BAFL012-02.jpg,Gallery Image 2
5153,Gloss Black M Style Dual Exit Rear Diffuser – BMW 3 Series G20 LCI 2022+,GOODS,Body Styling,,,69.99,0,0.01,"Gravity Performance Rear Diffusers are the perfect aesthetic upgrade to the rear end of your BMW, offering easy fitment and an effective way to improve your 3 Series's styling. Instantly adds a touch of sportiness and aggression to your car's rear end Offers a seamless fit to the OEM Bumper, making installation a dream Crafted from durable ABS to withstand the rigors of the road Includes aggressively styled replacement exhaust tips Supplied as shown in a sleek gloss finish",https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/SHRD018-01fitted.jpg,Main Image
5154,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/SHRD018-02.jpg,Gallery Image 1
5155,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/SHRD018-06.jpg,Gallery Image 2
5156,Rear Drilled Grooved 330mm Brake Discs – Audi A4 B8.5 & A5 8T3 12+,GOODS,Brake Discs,,,84.99,0,0.01,Specifications:,https://www.gravityperformance.co.uk/wp-content/uploads/2023/02/BDAUDI010-01.jpg,Main Image
5157,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2023/02/BDAUDI010-gravity-website.jpg,Gallery Image 1
5158,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2023/02/BDAUDI010-02.jpg,Gallery Image 2
5159,Rear Drilled Grooved 300mm Brake Discs – Audi A4 B8 2.0 3.0 3.2 TDI Fsi 07+,GOODS,Brake Discs,,,69.99,0,0.01,Specifications:,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDAUDI007-01-1.jpg,Main Image
5160,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDAUDI007-gravity-website.jpg,Gallery Image 1
5161,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDAUDI007-07-1.jpg,Gallery Image 2
5162,Front Splitter Gloss Black – Ford Transit Connect 2024+,GOODS,Body Styling,,,89.99,0,0.01,"Gravity Performance front splitters are designed to provide a quick and easy upgrade, with seamless fitment onto the OEM bumper. Our splitters enhance the front end of your vehicle with a lower, more aggressive look whilst aiding downforce and handling characteristics.   Finished in gloss black ready to be installed Improves both aesthetics and aerodynamics Direct and secure fitment onto the OEM bumper Manufactured from automotive grade ABS plastic Supplied with all necessary fittings for a straightforward installation",https://www.gravityperformance.co.uk/wp-content/uploads/2025/06/KSFL004-08.jpg,Main Image
5163,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/06/KSFL004-01.jpg,Gallery Image 1
5164,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2025/06/KSFL004-02.jpg,Gallery Image 2
5165,Front Strut Brace – Ford Fiesta MK7 ST ST180 13-19,GOODS,Chassis & Drivetrain,,,99.99,0,0.01,Manufactured from highest quality and strength steel / alloy to help reduce weight without compromising strength Designed to reduce chassis flex to improve steering response and stability Noticeably enhances steering response Please ensure the vehicle is parked on a level surface when installing this item SImple bolt on upgrade,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/DGSB054-BK-01-wpp1652802496956.jpg,Main Image
5166,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/DGSB054-BK-02.jpg,Gallery Image 1
5167,,,,,,,,,,https://www.gravityperformance.co.uk/wp-content/uploads/2022/02/DGSB054-BK-03.jpg,Gallery Image 2
5168,Front Drilled Grooved 280mm Brake Discs – Nissan 200Sx S14 S14A 2.0 300Zx Z32,GOODS,Brake Discs,,,69.99,0,0.01,Features:,https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDNISS003-01.jpg,Main Image
