id,title,category,price,description,images,url
1790,Front Drilled Grooved Vented 295mm Brake Discs – Mercedes Benz C180 C200 13+,Brake Discs,59.99,Our high-performance brake discs are a direct replacement for your OEM brakes without any modifications. Designed to significantly improve your car's stopping,"https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDMERC005-01.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/Gravity-Website-45.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDMERC005-02-1.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDMERC005-08.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDMERC005-07.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDMERC005-06.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDMERC005-05.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDMERC005-04.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDMERC005-03.jpg",https://www.gravityperformance.co.uk/brake-discs/front-drilled-grooved-vented-295mm-brake-discs-for-mercedes-benz-c180-c200-13/
1791,M Performance Style Spoiler – BMW 8 Series Coupe G15 F92 2018+,Body Styling,44.99,"Add style and aerodynamic performance with a Gravity Performance rear spoiler. Transform the look and profile of your car, with streamlined designs that greatly improve your car's appearance & can provide an increase in aerodynamic efficiency. Adds an aggressive look to your 8 Series, whilst improving aerodynamics & downforce Designed to offer perfect fitment with no modifications required Crafted from high-quality OEM-grade materials Supplied with 3M tape for easy installation Finished in gloss black ready to be fitted","https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOSP128-01fitted.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOSP128-04.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOSP128-03.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOSP128-05.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOSP128-02.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOSP128-06.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOSP128-07.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOSP128-08.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOSP128-09.jpg",https://www.gravityperformance.co.uk/spoilers-wings/m-performance-style-spoiler-for-bmw-8-series-coupe-g15-f92-2018/
1792,Adjustable Rear Camber Arms – BMW 2 Series F22 F23 14-21,Suspension,99.99,"Gravity Performance camber arms are fully adjustable, allowing greater geometric adjustment than the OEM arm and helping you achieve the perfect set up for track or road use. Spherical bearing mounted inner pivot points rather than bushes to reduce static friction and improve suspension performance Adjustable suspension camber arm kit designed to directly replace the standard units SIgnificantly improves suspension geometry when set up correctly Essential to dial in the camber on a lowered vehicle Durable black finish to increase lifespan","https://www.gravityperformance.co.uk/wp-content/uploads/2024/07/WDSA011-01.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/07/WDSA011-02-rotated.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/07/WDSA011-03.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/07/WDSA011-04.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/07/WDSA011-05.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/07/WDSA011-06.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/07/WDSA011-07.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/07/WDSA011-08.jpg",https://www.gravityperformance.co.uk/suspension/adjustable-rear-camber-arms-bmw-2-series-f22-f23-14-21/
1793,Gloss Black JCW GP Look Rear Diffuser – Mini Cooper R56 06-14,Body Styling,194.99,"Gravity Performance Rear Diffusers are the perfect aesthetic upgrade to the rear end of your Mini, offering easy fitment and an effective way to improve your Mini's styling. Instantly adds a touch of sportiness and aggression to your Mini's rear end Offers a seamless fit to the OEM Bumper, making installation a dream Crafted from durable ABS to withstand the rigors of the road Designed to accommodate the OEM exhaust tips Supplied as shown in a sleek gloss finish","https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/SMRD001-01fitted.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/SMRD001-04.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/SMRD001-08.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/SMRD001-03.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/SMRD001-02.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/SMRD001-05.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/SMRD001-07.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/SMRD001-06.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/SMRD001-01.jpg",https://www.gravityperformance.co.uk/rear-diffusers/gloss-black-jcw-gp-look-rear-diffuser-for-mini-cooper-r56-06-14/
1794,Rear Diffuser Gloss Black – Mercedes C Class W205 19-21,Body Styling,84.99,Gravity Performance rear diffusers are specifically designed to improve your Mercedes’ aesthetics with distinctive styling. Our rear diffusers complement your Mercedes' other styling elements and pair well with our range of splitters and side skirts. Finished in gloss black ready to be fitted Designed to accommodate the OEM exhaust tips Adds to the overall styling of your Mercedes with bold aesthetics Designed to be a direct fit to your C Class for a hassle free installation Manufactured from OEM grade materials for long lasting strength and durability,"https://www.gravityperformance.co.uk/wp-content/uploads/2025/06/BARD018-01.50-flip.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2025/06/BARD018-01.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2025/06/BARD018-02.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2025/06/BARD018-03.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2025/06/BARD018-04.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2025/06/BARD018-05.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2025/06/BARD018-06.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2025/06/BARD018-07.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2025/06/BARD018-08.jpg",https://www.gravityperformance.co.uk/body-styling/rear-diffuser-gloss-black-mercedes-c-class-w205-19-21/
1795,Matte Black 2pc Short Upper Grille Trims – VW Transporter T6.1 19-24,Body Styling,25.99,"Gravity front grille trims are a great way of updating your vehicles looks. Easy to fit and featuring modern designs, our grille trims are the perfect cost-effective upgrade to add a flare to your Transporter.   Designed to be a perfect fit to the OEM grille Effective upgrade to improve your Transporter’s front end Aggressive styling upgrade for your vehicle Manufactured from OEM grade ABS Supplied in 2 pieces with a matte black finish","https://www.gravityperformance.co.uk/wp-content/uploads/2025/06/dlgt006-copy.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2025/06/dlgt006-07.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2025/06/dlgt006-06.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2025/06/dlgt006-05.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2025/06/dlgt006-04.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2025/06/dlgt006-03.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2025/06/dlgt006-02.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2025/06/dlgt006-01.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2025/06/dlgt006-08.jpg",https://www.gravityperformance.co.uk/grilles/matte-black-2pc-short-upper-grille-trims-vw-transporter-t6-1-19-24/
1796,Diamond Style Gloss Black Front Grille – Mercedes C Class W204 07-14,Body Styling,39.99,"With a simple installation process & guaranteed perfect fitment, Gravity Performance grilles are the most cost-effective & straightforward way to instantly enhance the appearance of your vehicle. Distinctive styling to help your car stand out from the crowd Easy to fit, direct replacement for the original grille Supplied in a gloss black finish ready for fitting Made from lightweight and durable OEM-grade ABS Upgrade your C Class with a sleek diamond look","https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOGR042-01-1.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOGR042-03.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOGR042-06.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOGR042-02.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOGR042-08.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOGR042-05.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HOGR042-07.jpg",https://www.gravityperformance.co.uk/grilles/diamond-style-gloss-black-front-grille-for-mercedes-c-class-w204-07-14/
1797,Rear Grooved Drilled 256mm Brake Discs – VW Caddy Jetta Scirocco 1.9 2.0 04-15,Brake Discs,49.99,Features:,"https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDVOLK004-01-1.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/Gravity-Website-70.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDVOLK004-02.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDVOLK004-08.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDVOLK004-07.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDVOLK004-06.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDVOLK004-05.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDVOLK004-04.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDVOLK004-03.jpg",https://www.gravityperformance.co.uk/brake-discs/rear-grooved-drilled-256mm-brake-discs-for-vw-caddy-jetta-scirocco-1-9-2-0-04-15/
1798,Rear Grooved Drilled 280mm Brake Discs – Volvo C70 Cabriolet S40 V50 C30 05+,Brake Discs,59.99,Specifications:,"https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDFORD005-01-2.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/Gravity-Website-28.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDFORD005-03.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDFORD005-04.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDFORD005-05.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDFORD005-06.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDFORD005-07.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDFORD005-08.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2022/08/BDFORD005-02.jpg",https://www.gravityperformance.co.uk/brake-discs/rear-grooved-drilled-280mm-brake-discs-for-volvo-c70-cabriolet-s40-v50-c30-05/
1799,Front Drilled Grooved 345mm Brake Discs – BMW 1 Series M135i M140i F20 F21 11-19,Brake Discs,109.99,Specifications:,"https://www.gravityperformance.co.uk/wp-content/uploads/2023/02/BDBMW048-01-2.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2023/02/Gravity-Website-10.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2023/02/BDBMW048-04.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2023/02/BDBMW048-03.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2023/02/BDBMW048-02.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2023/02/BDBMW048-08.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2023/02/BDBMW048-07.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2023/02/BDBMW048-06.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2023/02/BDBMW048-05.jpg",https://www.gravityperformance.co.uk/brake-discs/front-drilled-grooved-345mm-brake-discs-for-bmw-1-series-m135i-m140i-f20-f21-11-19/
1800,Rear Blade Diffuser with Rain Light Gloss Black – Volkswagen Golf R & R-Line MK8 2020+,Body Styling,44.99,Gravity Performance Rear Diffusers are specifically designed to improve your Volkswagen's aesthetics with distinctive styling. Our Rear Diffusers complement your Volkswagen's other styling elements and pair well with our range of splitters and side skirts. Designed to be a direct fit to your Golf with an included fitting kit for a hassle free installation. Seamlessly integrated rain light for improved visibility in adverse weather conditions. Manufactured from OEM grade materials for long lasting strength and durability. Adds to the overall styling of your Golf with bold aesthetics. Finished in gloss black ready to be fitted.,"https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HORD022-01.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HORD022-08.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HORD022-02.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HORD022-03.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HORD022-04.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HORD022-07.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HORD022-05.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/HORD022-06.jpg",https://www.gravityperformance.co.uk/rear-diffusers/rear-blade-diffuser-with-rain-light-gloss-black-for-volkswagen-golf-r-r-line-mk8-2020/
1801,BMW 3 Series G20 Side Skirt Extension Blade Diffuser Pair 2020+,Body Styling,49.99,Gravity Performance side skirts are meticulously engineered to transform your vehicle’s exterior. Our Gravity Performance side skirts elevate your vehicle’s aesthetics providing a more aggressive and sporty look. Manufactured from high quality ABS automotive grade plastic Gloss black finish complements the vehicle paintwork Designed specifically for a perfect fitment to the 3 Series subtle styling enhancement that greatly improves the look of your BMW We recommend all styling components are fitted by a qualified professional to ensure accurate fitment,"https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/LRSK003-01fitted.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/LRSK003-01.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/LRSK003-02.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/LRSK003-03.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/LRSK003-04.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/LRSK003-05.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2024/11/LRSK003-06.jpg",https://www.gravityperformance.co.uk/side-skirts/bmw-3-series-g20-side-skirt-extension-blade-diffuser-pair-2020/
1802,Front Drilled Grooved 288mm Brake Discs – Skoda Octavia 5E 12-19,Brake Discs,64.99,Specifications:,"https://www.gravityperformance.co.uk/wp-content/uploads/2023/02/BDVOLK011-01-2.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2023/02/BDVOLK011-GRAV-website.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2023/02/BDVOLK011-02.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2023/02/BDVOLK011-08.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2023/02/BDVOLK011-07.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2023/02/BDVOLK011-06.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2023/02/BDVOLK011-05.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2023/02/BDVOLK011-04.jpg, https://www.gravityperformance.co.uk/wp-content/uploads/2023/02/BDVOLK011-03.jpg",https://www.gravityperformance.co.uk/brake-discs/front-drilled-grooved-288mm-brake-discs-for-skoda-octavia-5e-12-19/
